start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,q62,q81,q82,q99,q100,q66_first_click,q66_last_click,q66_page_submit,q66_click_count,q57_1,q57_2,q57_3,q57_4,q57_5,q57_6,q59_1,q59_2,q59_3,q59_4,q90_2,q90_5,q90_11,q90_12,q96_1,q96_2,q96_3,q96_4,q98,q100_1,q61,q62_1,q92,q94,q19,q20,q21,q22,q23,comments,q97,qid,ytid,video_link,worker_id,assignment_id,hit_id,treatment_arm,start_date_w2,end_date_w2,survey_time_w2,right_to_own_importance_w2,assault_ban_w2,handgun_ban_w2,concealed_safe_w2,stricter_laws_w2,gun_index_w2,gun_index_2_w2,trust_majornews,trust_localnews,trust_social,trust_youtube,fabricate_majornews,fabricate_youtube,media_trust,smart_dems,smart_reps,comfort_dems,comfort_reps,ft_dems,ft_reps
2021-06-21 09:08:49,2021-06-21 10:17:55,IP Address,137.148.113.99,100,4146,True,2021-06-21 10:17:56,R_w800MH9Xcf31UfD,NA,NA,NA,NA,41.534393310546875,-81.53189849853515625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,12.302,12.302,75.709,1,4,"Full understanding
5
","Full understanding
5
",4,3,3,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,0,67,85,14,Not too much,Not too much,Not at all,Not at all,About half the time,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Strongly support,NA,NA,54177,NA,https://videoexperiment.online/?startvid=S93BohYCUNI000001&topicid=S93BohYCUNI_june2021_22_20_a&allowDupe=1&id=54177,31700ae60dba38b04d268ab7d2fd41d52214242d8cbd683de40dbeffe5c612b4,3T111IHZ5EQWOMALSZZ0C3C3CQR9RD,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_22,2021-06-21T09:08:49Z,2021-06-21T10:17:55Z,4146,0,0,0.5,0.5,0,0.2,0.25,0.3333333333333333,0.3333333333333333,0,0,0.5,0.5,0.3333333333333333,0.5,0.5,1,1,85,14
2021-06-21 10:20:42,2021-06-21 10:22:01,IP Address,216.81.126.0,100,79,True,2021-06-21 10:22:02,R_2afViFozLqHsAO9,NA,NA,NA,NA,31.29119873046875,-82.26540374755859375,anonymous,EN,I agree to participate ,Slow and arduous,wikiHow,Important and necessary,wikiHow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60893,NA,NA,a2fcc0a2752fc285e34ac33d162f0724cf45c8e6b6a41cfaac9f89259330eaa3,3HMIGG0U4L657I3X12LGK3APV80Y8T,3VIVIU06FJBVGNS21J4UEDM9V80MIO,pro_31,2021-06-21T10:20:42Z,2021-06-21T10:22:01Z,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-21 09:49:03,2021-06-21 10:22:13,IP Address,71.232.206.63,100,1990,True,2021-06-21 10:22:14,R_3qTJlZHVrgV02v2,NA,NA,NA,NA,41.44219970703125,-72.00009918212890625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,9.294,833.826,1007.432,4,3,"Full understanding
5
",4,4,3,"No understanding
1
",Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,5,30,69,70,Some,Some,Not at all,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Strongly oppose,Somewhat safer,Somewhat support,All went well.  I wish the video clips were a prerecorded grouping of subsets of the videos all linked together.,NA,73541,NA,https://videoexperiment.online/?startvid=aTPMXi4EaKE000001&topicid=aTPMXi4EaKE_june2021_31_8_p&allowDupe=1&id=73541,9338354492c41887c580154c429da600b3eea7a0c16a8c5c3acd6b9e8689c375,31EUONYN2V3ROGV838NSAQWVSVXOV6,39RRBHZ0AT0010BLFFT7148CIEDZVE,pro_31,2021-06-21T09:49:03Z,2021-06-21T10:22:13Z,1990,0,0.25,1,0.75,0.25,0.45,0.5,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,1,1,69,70
2021-06-21 10:01:18,2021-06-21 10:22:28,IP Address,69.14.210.127,100,1270,True,2021-06-21 10:22:29,R_24oPFXHVKHuUlKs,NA,NA,NA,NA,40.0325927734375,-82.8798980712890625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,48.526,48.526,359,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,4,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,0,10,5,0,Some,Some,Not too much,Not too much,Once in a while,Most of the time,Somewhat,A little,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Somewhat oppose,Strongly oppose,No difference,Somewhat support,NA,NA,27988,NA,https://videoexperiment.online/?startvid=b1jlxlyvQdE000001&topicid=b1jlxlyvQdE_june2021_22_6_p&allowDupe=1&id=27988,bf68d5f87036c2e777b2ab3301a9704ce30b8d2cbe9e1a498880bb2917a07fc5,3GA6AFUKOOOXKQ72FLMW7M7BPQUH3K,3VW0145YLXBRBYC8J1PUQE198NPMJ0,pro_22,2021-06-21T10:01:18Z,2021-06-21T10:22:28Z,1270,1,0.75,1,0.5,0.25,0.7,0.8125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.25,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,5,0
2021-06-21 10:20:28,2021-06-21 10:23:52,IP Address,73.206.141.180,100,203,True,2021-06-21 10:23:53,R_1IvkPWn1PQpANMY,NA,NA,NA,NA,29.691802978515625,-95.6526031494140625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,3,"Full understanding
5
","Full understanding
5
",3,2,"No understanding
1
",Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,1,75,75,10,A lot,A lot,Not too much,Not too much,Never,About half the time,Somewhat,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Somewhat less safe,Somewhat support,NA,NA,34255,NA,NA,7e64206b3df27225a4baa69b8f0d1463ea6eb8f27f538f0553ef8aabe9a79ea0,3T111IHZ5EQWOMALSZZ0C3C3CQZ9RL,3M67TQBQQGN13LQA0M8CSTS6I1OA99,control,2021-06-21T10:20:28Z,2021-06-21T10:23:52Z,204,0,0,0.75,0.25,0.25,0.25,0.25,1,1,0.3333333333333333,0.3333333333333333,1,0.5,1,0.5,0.5,1,0.6666666666666666,75,10
2021-06-21 09:52:01,2021-06-21 10:24:25,IP Address,71.214.16.133,100,1944,True,2021-06-21 10:24:26,R_Oxne56aUJVDVkOZ,NA,NA,NA,NA,28.5531005859375,-81.75969696044921875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,6.106,6.106,1636.233,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,71,76,5,Not at all,Not too much,Some,Some,Most of the time,Once in a while,Somewhat,A little,Somewhat comfortable,Not too comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Somewhat oppose,NA,NA,24564,NA,https://videoexperiment.online/?startvid=UmXxaADg4Is000001&topicid=UmXxaADg4Is_june2021_22_14_p&allowDupe=1&id=24564,0833ee811e0855c247c9b74d78fbb3480068a9c0161fca1a91932f92234d8c5d,38YMOXR4MUZEEZP9TM6UFSTIE576WD,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-21T09:52:01Z,2021-06-21T10:24:25Z,1944,1,1,1,0.5,0.75,0.85,0.875,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.75,0,0.5,0.25,0.6666666666666666,0.3333333333333333,76,5
2021-06-21 10:21:32,2021-06-21 10:24:58,IP Address,24.245.49.19,100,205,True,2021-06-21 10:24:58,R_12rmFvzbvMiBYOg,NA,NA,NA,NA,44.986297607421875,-92.7277984619140625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
",3,"Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,66,41,32,50,Some,Some,Not at all,Some,Once in a while,Once in a while,Somewhat,Somewhat,Somewhat comfortable,Extremely comfortable,Protect the right to own guns,Somewhat support,Strongly oppose,No difference,Somewhat support,NA,NA,96932,NA,NA,19f3d8da55604722a316b94c74f44d729d3f4d23322b1e9189dabb9ea6a0c407,34V1S5K3GS1323C10BW218L7G4S96W,3I4E7AFQ2JYVOT2SSYQ6CSW12VLJTY,control,2021-06-21T10:21:32Z,2021-06-21T10:24:58Z,206,1,0.25,1,0.5,0.25,0.6,0.6875,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,0.5,0.6666666666666666,1,32,50
2021-06-21 09:50:42,2021-06-21 10:26:41,IP Address,74.90.175.207,100,2159,True,2021-06-21 10:26:42,R_27iXeQsifDGFbh3,NA,NA,NA,NA,40.831207275390625,-73.90670013427734375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,8.552,8.552,1934.347,1,"No understanding
1
","Full understanding
5
",3,3,2,"No understanding
1
",Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,11,77,72,31,A lot,A lot,Some,Some,Once in a while,About half the time,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Somewhat support,Neither support nor oppose,Somewhat less safe,Somewhat support,none,NA,42821,NA,https://videoexperiment.online/?startvid=r0JLdN9vx3E000001&topicid=r0JLdN9vx3E_june2021_22_10_a&allowDupe=1&id=42821,e13c0c2e43f392d41de4865b7d389be8cb2aef0ea522acd876626158f2d228b9,33M4IA01QG1MPISJVF5ES6YLJTMXRO,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_22,2021-06-21T09:50:42Z,2021-06-21T10:26:41Z,2159,0,0.25,0.5,0.25,0.25,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0.75,0.5,1,0.75,0.25,1,0.3333333333333333,72,31
2021-06-21 10:27:20,2021-06-21 10:30:46,IP Address,47.132.169.74,100,206,True,2021-06-21 10:30:47,R_1HiMwEB6UXrJwIi,NA,NA,NA,NA,34.73370361328125,-77.38320159912109375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,"Full understanding
5
",4,4,4,3,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,9,75,59,40,A lot,A lot,Some,Some,Once in a while,About half the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Strongly oppose,Somewhat less safe,Somewhat support,NA,NA,99976,NA,NA,851da05a9dcd17f7f5cc5cdaa0f98a52e674ce81b2eeaf276ff183dc6ca2b889,3SEPORI8WNZJVW6HUM7DU1PMRQ8AZ4,37G6BXQPLPKALXO8XTLKA78MDGQEQU,control,2021-06-21T10:27:20Z,2021-06-21T10:30:46Z,206,0,0.25,1,0.25,0.25,0.35,0.375,1,1,0.6666666666666666,0.6666666666666666,0.75,0.5,1,0.5,0.5,0.6666666666666666,0.6666666666666666,59,40
2021-06-21 10:00:52,2021-06-21 10:32:30,IP Address,173.166.120.115,100,1897,True,2021-06-21 10:32:30,R_R3vAhNdhZIWEket,NA,NA,NA,NA,42.77459716796875,-71.51419830322265625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,1.132,1.132,677.82,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,19,23,15,21,Not too much,A lot,Not too much,Some,About half the time,Once in a while,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Somewhat support,NA,NA,42427,NA,https://videoexperiment.online/?startvid=Meiy4DXThLU000001&topicid=Meiy4DXThLU_june2021_31_7_p&allowDupe=1&id=42427,33be5761297b344f2698e66803a7ef47c6972b16543dd9279739c982ff3a02d6,3TVSS0C0E10KGX0LPZENQ2LWYDJWTF,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-21T10:00:52Z,2021-06-21T10:32:30Z,1898,1,1,1,0.5,0.25,0.75,0.875,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,0.5,0.75,0.3333333333333333,0.5,0.5,1,1,15,21
2021-06-21 10:02:52,2021-06-21 10:37:01,IP Address,73.161.249.109,100,2049,True,2021-06-21 10:37:01,R_3erYgpxxIsMEGIz,NA,NA,NA,NA,42.5579986572265625,-82.9980010986328125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,1.223,1.223,1914.108,1,2,"Full understanding
5
","Full understanding
5
","Full understanding
5
",3,3,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,0,80,86,3,Some,A lot,Not too much,Some,Most of the time,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat oppose,Somewhat oppose,No difference,Somewhat support,NA,NA,58960,NA,https://videoexperiment.online/?startvid=UnExjakUlQg000001&topicid=UnExjakUlQg_june2021_31_16_a&allowDupe=1&id=58960,6865cfb5abba7c17ad0e9a8319c55b59ef9c10de0bcf9ec2c91cc729385a1f0e,3JPSL1DZ5SZPE7SYRYWJZEIDHCVNAV,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-21T10:02:52Z,2021-06-21T10:37:01Z,2049,0,0.75,0.75,0.5,0.25,0.45,0.5,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.25,0.5,0.6666666666666666,0.5,0.5,1,1,86,3
2021-06-21 10:23:20,2021-06-21 10:37:18,IP Address,173.235.180.206,100,837,True,2021-06-21 10:37:18,R_wLhsGceyOyD1Skp,NA,NA,NA,NA,32.414306640625,-90.118499755859375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,47.813,47.813,353.19,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,50,0,0,5,Not at all,Not at all,Not too much,Not too much,About half the time,About half the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Strongly oppose,NA,NA,72788,NA,https://videoexperiment.online/?startvid=Meiy4DXThLU000001&topicid=Meiy4DXThLU_june2021_22_20_p&allowDupe=1&id=72788,35a8b48fc558cf73d23faf6916fd5c6d95a33eb9ef6b402fee3fc2d9737feeec,3QY7M81QH7M6NZ9XNISJXVZJM8H7KE,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-21T10:23:20Z,2021-06-21T10:37:18Z,838,1,1,1,0.5,1,0.9,0.875,0,0,0.3333333333333333,0.3333333333333333,0.5,0.5,0,0.5,0.5,0.6666666666666666,0.6666666666666666,0,5
2021-06-21 10:04:03,2021-06-21 10:40:38,IP Address,67.166.219.175,100,2195,True,2021-06-21 10:40:39,R_Z4SiS1I1HEpbzLb,NA,NA,NA,NA,33.6670074462890625,-84.38649749755859375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,4.891,647.849,649.037,9,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,67,57,19,Some,Some,Some,Some,Once in a while,Once in a while,Somewhat,A little,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Somewhat oppose,No difference,Neither support nor oppose,"No, but thanks for asking.",NA,82071,NA,https://videoexperiment.online/?startvid=b1jlxlyvQdE000001&topicid=b1jlxlyvQdE_june2021_22_13_p&allowDupe=1&id=82071,30e95954b7da9a32269d2a2d9cd127a1a11b92a7cdafcf87be4c0c14bc2e4c2a,3WZ36BJEV3GSSU2AU8IR3O8BOC2TBX,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-21T10:04:03Z,2021-06-21T10:40:38Z,2195,1,0.75,0.75,0.5,0.5,0.7,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,0.25,1,1,57,19
2021-06-21 10:37:37,2021-06-21 10:45:10,IP Address,71.76.146.60,100,453,True,2021-06-21 10:45:11,R_3lQxWEUJllV9z2u,NA,NA,NA,NA,36.078704833984375,-79.90670013427734375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,0,0,253.316,0,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,0,93,100,26,A lot,A lot,A lot,Not too much,Once in a while,Once in a while,Extremely,Very,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Strongly support,none thank you,NA,88487,NA,https://videoexperiment.online/?startvid=UnExjakUlQg000001&topicid=UnExjakUlQg_june2021_31_10_a&allowDupe=1&id=88487,cd878680bbd25e76946abb27f3557738a84bc323ef8ba2b9544b06a38299d3a5,3GNCZX450INPHS4B7D9B33N8HR3PA0,3VW0145YLXBRBYC8J1PUQE198NPMJ0,anti_31,2021-06-21T10:37:37Z,2021-06-21T10:45:10Z,453,0,0,0.5,0.5,0,0.2,0.25,1,1,1,0.3333333333333333,0.75,0.75,1,1,0.75,1,0.6666666666666666,100,26
2021-06-21 10:24:28,2021-06-21 10:52:33,IP Address,74.175.145.228,100,1685,True,2021-06-21 10:52:34,R_1rlhl1eG3RTijmM,NA,NA,NA,NA,33.0579986572265625,-80.010101318359375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,7.609,7.609,368.101,1,4,"Full understanding
5
",4,4,4,4,Slightly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,4,68,61,30,Some,Some,Some,Some,Once in a while,Once in a while,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,No difference,Somewhat support,no comments,NA,11230,NA,https://videoexperiment.online/?startvid=UmXxaADg4Is000001&topicid=UmXxaADg4Is_june2021_22_9_p&allowDupe=1&id=11230,5e020396bc57f1d609c1be95e25311d934b5e1f5706fd730ca56794c2b72e5ac,345LHZDEDXS2PCDMFKTVQ1W1JY13UC,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-21T10:24:28Z,2021-06-21T10:52:33Z,1685,0,0.25,0.75,0.5,0.25,0.35,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,61,30
2021-06-21 10:42:34,2021-06-21 10:56:33,IP Address,12.239.219.206,100,838,True,2021-06-21 10:56:33,R_2WG99KJYQVpYfjn,NA,NA,NA,NA,37.6844940185546875,-122.39520263671875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,8.212,8.212,392.699,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,85,25,25,100,Not too much,Some,Not at all,Some,Most of the time,About half the time,Somewhat,Very,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Much safer,Somewhat support,None.,NA,92753,NA,https://videoexperiment.online/?startvid=b1jlxlyvQdE000001&topicid=b1jlxlyvQdE_june2021_31_9_p&allowDupe=1&id=92753,11ec53bd128a9535aa254ca60f72ea18a5a8c5bc4f6d7f7bb9d31ec4e0775820,39KFRKBFINV8SAQD8JACHP0PADBOYT,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-21T10:42:34Z,2021-06-21T10:56:33Z,839,1,1,1,1,0.25,0.85,1,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.25,0.5,0.3333333333333333,0.5,0.75,1,1,25,100
2021-06-21 10:22:19,2021-06-21 11:01:02,IP Address,216.81.126.0,100,2323,True,2021-06-21 11:01:03,R_25FN7vm2ePdm5CT,NA,NA,NA,NA,31.29119873046875,-82.26540374755859375,anonymous,EN,I agree to participate ,Swift and speedy,wikiHow,Quick and easy,wikiHow,17.986,52.53,573.756,2,3,4,4,3,4,2,Slightly disagree,Slightly agree,Somewhat agree,Slightly agree,19,77,78,69,Some,Not too much,Not too much,Not too much,About half the time,About half the time,Very,Somewhat,Somewhat comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Strongly support,Somewhat safer,Somewhat support,NA,NA,69883,NA,https://videoexperiment.online/?startvid=o5TnYVn_1bY000001&topicid=o5TnYVn_1bY_june2021_31_1_p&allowDupe=1&id=69883,a2fcc0a2752fc285e34ac33d162f0724cf45c8e6b6a41cfaac9f89259330eaa3,3HMIGG0U4L657I3X12LGK3APV80Y8T,3VIVIU06FJBVGNS21J4UEDM9V80MIO,pro_31,2021-06-21T10:22:19Z,2021-06-21T11:01:02Z,2323,0,0.25,0,0.75,0.25,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,1,78,69
2021-06-21 10:55:33,2021-06-21 11:01:27,IP Address,68.134.73.205,100,353,True,2021-06-21 11:01:27,R_27Nn4Ro4RHLOQ5e,NA,NA,NA,NA,39.4799041748046875,-76.295501708984375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,6.219,6.219,226.256,1,3,4,"Full understanding
5
",3,2,"No understanding
1
",Somewhat disagree,Strongly agree,Strongly agree,Neither agree nor disagree,7,69,81,19,A lot,Some,Not too much,Not too much,Once in a while,About half the time,Very,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Strongly support,No difference,Somewhat support,No additional comments,NA,93570,NA,https://videoexperiment.online/?startvid=Meiy4DXThLU000001&topicid=Meiy4DXThLU_june2021_31_9_p&allowDupe=1&id=93570,91cb45dc6b0f41b46c6a0a8ea3328b8ec3603fbe22e8ac02613614b1e4c18f80,3WJ1OXY92AG4B05ULW70HHSISH7A85,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-21T10:55:33Z,2021-06-21T11:01:27Z,354,0,0,0,0.5,0.25,0.15,0.125,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,1,0.75,0.25,1,0.6666666666666666,81,19
2021-06-21 09:21:42,2021-06-21 11:10:23,IP Address,73.140.32.210,100,6520,True,2021-06-21 11:10:23,R_3oMEyL20oJvGNsa,NA,NA,NA,NA,47.1443023681640625,-122.2545013427734375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,18.301,318.918,320.063,2,4,4,4,4,2,2,Somewhat disagree,Slightly agree,Slightly agree,Strongly disagree,5,68,75,25,Not too much,Some,Not too much,Not too much,About half the time,Most of the time,Somewhat,A little,Extremely comfortable,Somewhat comfortable,Protect the right to own guns,Somewhat oppose,Somewhat oppose,Somewhat safer,Somewhat oppose,"I consider myself a liberal but I diverged from the party stance on gun control mostly, I think we're taking the second amendment is important although I do agree with some regulation to keep guns out of the wrong hands AKA criminals and the mentally ill",NA,23760,NA,https://videoexperiment.online/?startvid=Meiy4DXThLU000001&topicid=Meiy4DXThLU_june2021_22_16_p&allowDupe=1&id=23760,2e9fd0bac57822e3a4d02cfadccb0c574611a444fecc540e76145925e8cec7e2,3OJSZ2ATDSW35GOUGVODV6G1PIH75O,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-21T09:21:42Z,2021-06-21T11:10:23Z,6521,1,0.75,0.75,0.75,0.75,0.8,0.8125,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.25,1,0.6666666666666666,75,25
2021-06-21 11:01:17,2021-06-21 11:11:39,IP Address,67.128.206.161,100,621,True,2021-06-21 11:11:39,R_3Jx6MjuBw9CBOHL,NA,NA,NA,NA,31.37640380859375,-110.9506988525390625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,33.55,33.55,407.646,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
",4,4,2,Slightly agree,Strongly agree,Strongly agree,Strongly disagree,0,82,75,68,Some,Some,Not at all,Some,About half the time,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat oppose,Strongly oppose,Somewhat less safe,Somewhat support,I liked the layout of the survey and I thought that it did a good job of expounding on how people feel about the subject of gun control. I liked the format of watching the videos as well. It also was of very reasonably length.,NA,83709,NA,https://videoexperiment.online/?startvid=4FrxK1MH710000001&topicid=4FrxK1MH710_june2021_22_7_a&allowDupe=1&id=83709,bf7472df4b8427c6edcdd40abb19ce4a6e11cca99d58875eb4a26751b332f0ca,3Q5C1WP23M1PUU9SRF74UWPOMX1157,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_22,2021-06-21T11:01:17Z,2021-06-21T11:11:39Z,622,0,0.75,1,0.25,0.25,0.45,0.5,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,1,1,75,68
2021-06-21 11:02:10,2021-06-21 11:13:26,IP Address,73.139.78.94,100,675,True,2021-06-21 11:13:26,R_1n0KNqgaUpWN4pt,NA,NA,NA,NA,26.1858062744140625,-80.23999786376953125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,7.015,442.841,443.276,2,4,"Full understanding
5
",3,3,2,"No understanding
1
",Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,0,71,75,0,Some,Some,Not too much,Not too much,About half the time,About half the time,Very,A little,Extremely comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Somewhat support,No difference,Strongly support,No comments at the moment.,NA,47700,NA,https://videoexperiment.online/?startvid=NsZa4V9T4lg000001&topicid=NsZa4V9T4lg_june2021_31_18_a&allowDupe=1&id=47700,82b097372bd70ba9c5d8e30687c5dff17dea443bfb1a76ced4b5a2196e55cca4,31EUONYN2V3ROGV838NSAQWVSWDOVO,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-21T11:02:10Z,2021-06-21T11:13:26Z,676,0,0,0.25,0.5,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.25,1,0,75,0
